,cell_specimen_id,tld1_name,imaging_depth,pref_ori_sg,pref_sf_sg,g_osi_sg,responsive_sg,depth_range,pref_phase_sg
1301,662231351,Tlx3-Cre_PL56,375.0,60.0,0.04,0.930954480181,True,300.0,0.5
1302,662231325,Tlx3-Cre_PL56,375.0,120.0,0.32,0.287464702765,False,300.0,0.0
1303,662231429,Tlx3-Cre_PL56,375.0,0.0,0.32,0.333995633629,False,300.0,0.0
1305,662229716,Tlx3-Cre_PL56,375.0,30.0,0.08,0.823757197499,True,300.0,0.75
1308,662229743,Tlx3-Cre_PL56,375.0,150.0,0.08,0.0832060100528,False,300.0,0.5
1312,662232898,Tlx3-Cre_PL56,375.0,150.0,0.04,0.414921190835,False,300.0,0.0
1313,662232854,Tlx3-Cre_PL56,375.0,90.0,0.16,0.635155019046,True,300.0,0.25
1315,662232868,Tlx3-Cre_PL56,375.0,90.0,0.02,0.730467953499,False,300.0,0.75
1318,662231414,Tlx3-Cre_PL56,375.0,30.0,0.04,0.349616621153,False,300.0,0.25
1322,662231380,Tlx3-Cre_PL56,375.0,0.0,0.08,0.757426057267,True,300.0,0.0
1325,662234676,Tlx3-Cre_PL56,375.0,30.0,0.04,0.745064819458,True,300.0,0.25
1326,662233374,Tlx3-Cre_PL56,375.0,60.0,0.04,0.160610341228,False,300.0,0.0
1327,662233235,Tlx3-Cre_PL56,375.0,60.0,0.02,0.752434168644,False,300.0,0.5
1328,662233218,Tlx3-Cre_PL56,375.0,30.0,0.04,0.762120840002,True,300.0,0.75
1331,662233920,Tlx3-Cre_PL56,375.0,150.0,0.16,0.604575057724,False,300.0,0.0
1332,662233935,Tlx3-Cre_PL56,375.0,90.0,0.32,0.896520256638,False,300.0,0.25
1333,662233950,Tlx3-Cre_PL56,375.0,60.0,0.04,0.89511152869,True,300.0,0.5
1334,662233254,Tlx3-Cre_PL56,375.0,90.0,0.32,0.619116651841,False,300.0,0.25
1335,662233888,Tlx3-Cre_PL56,375.0,30.0,0.02,0.88558290557,False,300.0,0.25
1337,662231854,Tlx3-Cre_PL56,375.0,0.0,0.16,0.719424686942,True,300.0,0.25
1338,662232913,Tlx3-Cre_PL56,375.0,30.0,0.02,0.459551835477,False,300.0,0.0
1339,662232961,Tlx3-Cre_PL56,375.0,90.0,0.08,0.856926461385,True,300.0,0.0
1341,662234226,Tlx3-Cre_PL56,375.0,30.0,0.08,0.821887020746,False,300.0,0.75
1344,662234911,Tlx3-Cre_PL56,375.0,60.0,0.08,0.937981342983,True,300.0,0.5
1346,662234212,Tlx3-Cre_PL56,375.0,30.0,0.02,0.646293773296,False,300.0,0.25
1347,662234897,Tlx3-Cre_PL56,375.0,120.0,0.02,0.292926982533,False,300.0,0.25
1350,662234732,Tlx3-Cre_PL56,375.0,30.0,0.02,0.616036390179,False,300.0,0.75
1351,662234683,Tlx3-Cre_PL56,375.0,150.0,0.02,0.767241153486,True,300.0,0.0
1352,662233991,Tlx3-Cre_PL56,375.0,60.0,0.04,0.648483181426,False,300.0,0.5
1353,662233289,Tlx3-Cre_PL56,375.0,30.0,0.08,0.838222800024,True,300.0,0.25
1357,662233200,Tlx3-Cre_PL56,375.0,60.0,0.02,0.727291265568,False,300.0,0.25
1358,662231795,Tlx3-Cre_PL56,375.0,60.0,0.16,0.615793677122,False,300.0,0.0
1359,662231781,Tlx3-Cre_PL56,375.0,30.0,0.04,0.725957369478,False,300.0,0.75
1360,662231833,Tlx3-Cre_PL56,375.0,30.0,0.04,0.84758642725,False,300.0,0.25
1361,662231813,Tlx3-Cre_PL56,375.0,60.0,0.02,0.589444939561,False,300.0,0.75
1362,662231870,Tlx3-Cre_PL56,375.0,30.0,0.04,0.857105302651,True,300.0,0.5
1363,662231907,Tlx3-Cre_PL56,375.0,150.0,0.02,0.871912421141,True,300.0,0.75
1364,662231891,Tlx3-Cre_PL56,375.0,0.0,0.08,0.679588292532,True,300.0,0.0
1365,662234904,Tlx3-Cre_PL56,375.0,30.0,0.04,0.836400708638,True,300.0,0.0
1366,662234883,Tlx3-Cre_PL56,375.0,90.0,0.04,0.632553565188,True,300.0,0.25
1367,662234890,Tlx3-Cre_PL56,375.0,60.0,0.08,0.96103445018,True,300.0,0.0
1368,662234876,Tlx3-Cre_PL56,375.0,90.0,0.08,0.632067513314,True,300.0,0.75
1369,662233980,Tlx3-Cre_PL56,375.0,150.0,0.08,0.553462349383,True,300.0,0.0
1370,662234855,Tlx3-Cre_PL56,375.0,30.0,0.04,0.900821969785,False,300.0,0.25
1371,662234862,Tlx3-Cre_PL56,375.0,150.0,0.08,0.791865676517,True,300.0,0.25
1373,662231444,Tlx3-Cre_PL56,375.0,150.0,0.02,0.566380298613,False,300.0,0.25
1374,662234704,Tlx3-Cre_PL56,375.0,90.0,0.08,0.902868667391,True,300.0,0.75
1375,662234127,Tlx3-Cre_PL56,375.0,30.0,0.02,0.653185210693,True,300.0,0.5
1376,662234825,Tlx3-Cre_PL56,375.0,150.0,0.02,0.766289188293,True,300.0,0.25
1377,662230282,Tlx3-Cre_PL56,375.0,60.0,0.02,0.654542524673,False,300.0,0.0
1379,662230312,Tlx3-Cre_PL56,375.0,120.0,0.08,0.433255232495,False,300.0,0.75
1381,662230111,Tlx3-Cre_PL56,375.0,30.0,0.04,0.64100297736,False,300.0,0.5
1382,662230133,Tlx3-Cre_PL56,375.0,30.0,0.04,0.622902591039,False,300.0,0.75
1383,662232136,Tlx3-Cre_PL56,375.0,0.0,0.02,0.725368469616,True,300.0,0.25
1384,662233546,Tlx3-Cre_PL56,375.0,150.0,0.02,0.654334177157,False,300.0,0.5
1385,662230764,Tlx3-Cre_PL56,375.0,120.0,0.02,0.238090573061,False,300.0,0.75
1386,662232748,Tlx3-Cre_PL56,375.0,0.0,0.02,0.804153684526,False,300.0,0.0
1387,662229799,Tlx3-Cre_PL56,375.0,60.0,0.04,0.939128736636,True,300.0,0.5
1388,662232668,Tlx3-Cre_PL56,375.0,150.0,0.02,0.692693163309,False,300.0,0.75
1389,662232649,Tlx3-Cre_PL56,375.0,0.0,0.04,0.738594998835,True,300.0,0.0
1390,662232730,Tlx3-Cre_PL56,375.0,60.0,0.02,0.8033287267,True,300.0,0.0
1391,662234711,Tlx3-Cre_PL56,375.0,0.0,0.04,0.77703992102,True,300.0,0.25
1392,662231037,Tlx3-Cre_PL56,375.0,30.0,0.04,0.449267405001,False,300.0,0.25
1393,662229876,Tlx3-Cre_PL56,375.0,60.0,0.16,0.877288749968,False,300.0,0.25
1394,662234101,Tlx3-Cre_PL56,375.0,90.0,0.16,0.757550509161,True,300.0,0.25
1395,662230416,Tlx3-Cre_PL56,375.0,60.0,0.04,0.785448818117,False,300.0,0.5
1396,662233362,Tlx3-Cre_PL56,375.0,0.0,0.16,0.519765939708,False,300.0,0.75
1397,662233416,Tlx3-Cre_PL56,375.0,30.0,0.02,0.823178211339,False,300.0,0.25
1398,662232480,Tlx3-Cre_PL56,375.0,60.0,0.02,0.612239319883,False,300.0,0.5
1399,662230584,Tlx3-Cre_PL56,375.0,150.0,0.02,0.748077151999,False,300.0,0.0
1400,662230558,Tlx3-Cre_PL56,375.0,120.0,0.16,0.280783388351,False,300.0,0.0
1401,662230529,Tlx3-Cre_PL56,375.0,0.0,0.02,0.349408567272,False,300.0,0.5
1402,662230675,Tlx3-Cre_PL56,375.0,30.0,0.04,0.0904440842518,True,300.0,0.75
1409,662230822,Tlx3-Cre_PL56,375.0,30.0,0.32,0.439656077034,True,300.0,0.25
1410,662230226,Tlx3-Cre_PL56,375.0,30.0,0.08,0.268197643848,False,300.0,0.75
1411,662230734,Tlx3-Cre_PL56,375.0,120.0,0.08,0.449006052136,False,300.0,0.75
1412,662234718,Tlx3-Cre_PL56,375.0,0.0,0.04,0.884517151569,True,300.0,0.25
1413,662234831,Tlx3-Cre_PL56,375.0,30.0,0.32,0.297599189428,False,300.0,0.25
1417,662233386,Tlx3-Cre_PL56,375.0,30.0,0.04,0.514841364252,False,300.0,0.5
1418,662234946,Tlx3-Cre_PL56,375.0,60.0,0.02,0.621375816098,False,300.0,0.25
1419,662233399,Tlx3-Cre_PL56,375.0,120.0,0.08,0.601757898416,True,300.0,0.0
1420,662234967,Tlx3-Cre_PL56,375.0,60.0,0.08,0.627220003604,False,300.0,0.25
1421,662234988,Tlx3-Cre_PL56,375.0,30.0,0.08,0.874431241618,True,300.0,0.0
1423,662234981,Tlx3-Cre_PL56,375.0,90.0,0.04,0.897084289262,True,300.0,0.5
1424,662234960,Tlx3-Cre_PL56,375.0,120.0,0.02,0.268238966645,False,300.0,0.0
1425,662234953,Tlx3-Cre_PL56,375.0,30.0,0.04,0.886380299656,True,300.0,0.25
1426,662230949,Tlx3-Cre_PL56,375.0,60.0,0.04,0.573029867331,False,300.0,0.0
1427,662230925,Tlx3-Cre_PL56,375.0,150.0,0.16,0.342045876274,False,300.0,0.5
1428,662232616,Tlx3-Cre_PL56,375.0,30.0,0.08,0.748221073342,False,300.0,0.5
1431,662232588,Tlx3-Cre_PL56,375.0,150.0,0.02,0.567592984678,False,300.0,0.75
1433,662075329,Slc17a7-IRES2-Cre,175.0,120.0,0.04,0.75184969639,False,100.0,0.25
1437,662074842,Slc17a7-IRES2-Cre,175.0,30.0,0.04,0.552890277478,True,100.0,0.5
1440,662074250,Slc17a7-IRES2-Cre,175.0,150.0,0.02,0.696862454998,False,100.0,0.25
1442,662074324,Slc17a7-IRES2-Cre,175.0,90.0,0.08,0.822963813046,False,100.0,0.5
1443,662074335,Slc17a7-IRES2-Cre,175.0,120.0,0.16,0.797988718841,False,100.0,0.0
1444,662074370,Slc17a7-IRES2-Cre,175.0,150.0,0.08,0.952468548378,False,100.0,0.0
1447,662074297,Slc17a7-IRES2-Cre,175.0,150.0,0.02,0.724246622358,True,100.0,0.5
1448,662074625,Slc17a7-IRES2-Cre,175.0,60.0,0.16,0.595518694499,False,100.0,0.75
1449,662074541,Slc17a7-IRES2-Cre,175.0,0.0,0.32,0.752222506552,False,100.0,0.75
1451,662075071,Slc17a7-IRES2-Cre,175.0,150.0,0.02,0.696776274787,True,100.0,0.75
1453,662074598,Slc17a7-IRES2-Cre,175.0,30.0,0.32,0.157310006994,False,100.0,0.75
1454,662074651,Slc17a7-IRES2-Cre,175.0,150.0,0.04,0.844098427854,True,100.0,0.75
1455,662075496,Slc17a7-IRES2-Cre,175.0,60.0,0.08,0.870344075963,False,100.0,0.0
1458,662075124,Slc17a7-IRES2-Cre,175.0,30.0,0.02,0.629539778552,False,100.0,0.5
1459,662075454,Slc17a7-IRES2-Cre,175.0,0.0,0.02,0.604633914791,True,100.0,0.25
1461,662074286,Slc17a7-IRES2-Cre,175.0,120.0,0.02,0.471060493816,False,100.0,0.75
1462,662074930,Slc17a7-IRES2-Cre,175.0,150.0,0.04,0.862631397046,True,100.0,0.0
1463,662075414,Slc17a7-IRES2-Cre,175.0,120.0,0.02,0.435372586489,False,100.0,0.0
1464,662076005,Slc17a7-IRES2-Cre,175.0,0.0,0.32,0.322559564722,False,100.0,0.0
1466,662075917,Slc17a7-IRES2-Cre,175.0,0.0,0.16,0.551359345482,True,100.0,0.5
1467,662075549,Slc17a7-IRES2-Cre,175.0,90.0,0.16,0.693381790029,False,100.0,0.5
1468,662074677,Slc17a7-IRES2-Cre,175.0,60.0,0.32,0.0854566307775,False,100.0,0.75
1469,662075477,Slc17a7-IRES2-Cre,175.0,0.0,0.02,0.549215774012,False,100.0,0.5
1471,662075954,Slc17a7-IRES2-Cre,175.0,90.0,0.02,0.719089853432,False,100.0,0.75
1472,662075263,Slc17a7-IRES2-Cre,175.0,90.0,0.04,0.745924295421,True,100.0,0.0
1475,662274945,Slc17a7-IRES2-Cre,275.0,90.0,0.04,0.835689619873,True,200.0,0.0
1477,662274558,Slc17a7-IRES2-Cre,275.0,0.0,0.02,0.790076642924,True,200.0,0.75
1483,662271198,Slc17a7-IRES2-Cre,275.0,150.0,0.32,0.907297808809,False,200.0,0.75
1484,662270410,Slc17a7-IRES2-Cre,275.0,90.0,0.02,0.283909478906,False,200.0,0.0
1487,662273808,Slc17a7-IRES2-Cre,275.0,120.0,0.16,0.459738616635,False,200.0,0.25
1488,662273838,Slc17a7-IRES2-Cre,275.0,0.0,0.02,0.800975922255,False,200.0,0.25
1489,662271219,Slc17a7-IRES2-Cre,275.0,120.0,0.04,0.379652294153,False,200.0,0.5
1491,662270526,Slc17a7-IRES2-Cre,275.0,150.0,0.02,0.381291577352,False,200.0,0.25
1492,662277258,Slc17a7-IRES2-Cre,275.0,30.0,0.02,0.497485747686,False,200.0,0.75
1493,662273061,Slc17a7-IRES2-Cre,275.0,30.0,0.04,0.519745874099,False,200.0,0.25
1494,662277251,Slc17a7-IRES2-Cre,275.0,30.0,0.02,0.55810500812,True,200.0,0.0
1495,662270549,Slc17a7-IRES2-Cre,275.0,90.0,0.04,0.629336722886,True,200.0,0.75
1496,662272712,Slc17a7-IRES2-Cre,275.0,120.0,0.02,0.886357433052,False,200.0,0.5
1497,662276045,Slc17a7-IRES2-Cre,275.0,120.0,0.02,0.173626537883,False,200.0,0.5
1498,662271662,Slc17a7-IRES2-Cre,275.0,90.0,0.16,0.645338614761,False,200.0,0.75
1500,662271835,Slc17a7-IRES2-Cre,275.0,30.0,0.32,0.877730384146,False,200.0,0.5
1501,662275938,Slc17a7-IRES2-Cre,275.0,0.0,0.02,0.728296667898,False,200.0,0.5
1502,662274125,Slc17a7-IRES2-Cre,275.0,0.0,0.04,0.670932880053,True,200.0,0.25
1503,662275830,Slc17a7-IRES2-Cre,275.0,150.0,0.02,0.380478738437,False,200.0,0.5
1505,662275890,Slc17a7-IRES2-Cre,275.0,90.0,0.16,0.6422700291,False,200.0,0.25
1508,662271443,Slc17a7-IRES2-Cre,275.0,90.0,0.02,0.497176189549,False,200.0,0.0
1510,662277186,Slc17a7-IRES2-Cre,275.0,0.0,0.02,0.722408214895,False,200.0,0.75
1511,662277179,Slc17a7-IRES2-Cre,275.0,150.0,0.04,0.856603304711,False,200.0,0.0
1512,662272160,Slc17a7-IRES2-Cre,275.0,120.0,0.02,0.341108409339,True,200.0,0.5
1514,662271184,Slc17a7-IRES2-Cre,275.0,90.0,0.02,0.442851522427,True,200.0,0.75
1515,662273793,Slc17a7-IRES2-Cre,275.0,60.0,0.32,0.825166722505,False,200.0,0.25
1517,662271110,Slc17a7-IRES2-Cre,275.0,0.0,0.02,0.805650088568,False,200.0,0.5
1518,662272127,Slc17a7-IRES2-Cre,275.0,0.0,0.08,0.6131792096,False,200.0,0.25
1519,662277165,Slc17a7-IRES2-Cre,275.0,120.0,0.04,0.510662586636,True,200.0,0.5
1520,662272858,Slc17a7-IRES2-Cre,275.0,0.0,0.02,0.543579330927,False,200.0,0.75
1521,662273632,Slc17a7-IRES2-Cre,275.0,30.0,0.04,0.565453728988,False,200.0,0.25
1523,662277158,Slc17a7-IRES2-Cre,275.0,0.0,0.08,0.598767504404,False,200.0,0.75
1524,662274523,Slc17a7-IRES2-Cre,275.0,30.0,0.02,0.700993152689,True,200.0,0.5
1525,662274451,Slc17a7-IRES2-Cre,275.0,150.0,0.02,0.741966117323,False,200.0,0.5
1527,662275205,Slc17a7-IRES2-Cre,275.0,0.0,0.32,0.0545451127678,True,200.0,0.75
1529,662272189,Slc17a7-IRES2-Cre,275.0,0.0,0.04,0.742140258202,False,200.0,0.75
1531,662270893,Slc17a7-IRES2-Cre,275.0,0.0,0.02,0.842954103792,False,200.0,0.25
1532,662272810,Slc17a7-IRES2-Cre,275.0,60.0,0.08,0.798568798369,True,200.0,0.25
1533,662272020,Slc17a7-IRES2-Cre,275.0,60.0,0.04,0.381875563831,False,200.0,0.5
1534,662272061,Slc17a7-IRES2-Cre,275.0,0.0,0.32,0.511171519358,False,200.0,0.75
1536,662272174,Slc17a7-IRES2-Cre,275.0,150.0,0.08,0.335561009715,False,200.0,0.75
1540,662272822,Slc17a7-IRES2-Cre,275.0,150.0,0.02,0.813427054754,True,200.0,0.25
1541,662276965,Slc17a7-IRES2-Cre,275.0,0.0,0.16,0.680587270542,False,200.0,0.75
1542,662271817,Slc17a7-IRES2-Cre,275.0,120.0,0.02,0.149089587821,False,200.0,0.75
1543,662271857,Slc17a7-IRES2-Cre,275.0,90.0,0.02,0.576771945132,True,200.0,0.75
1545,662274590,Slc17a7-IRES2-Cre,275.0,120.0,0.04,0.621728783854,False,200.0,0.5
1546,662276327,Slc17a7-IRES2-Cre,275.0,120.0,0.02,0.429634965108,False,200.0,0.25
1547,662276378,Slc17a7-IRES2-Cre,275.0,30.0,0.02,0.491485641924,False,200.0,0.5
1548,662274793,Slc17a7-IRES2-Cre,275.0,120.0,0.02,0.791810122618,True,200.0,0.75
1549,662275538,Slc17a7-IRES2-Cre,275.0,150.0,0.02,0.760714988481,False,200.0,0.0
1550,662276428,Slc17a7-IRES2-Cre,275.0,120.0,0.02,0.50578818022,False,200.0,0.0
1554,662276255,Slc17a7-IRES2-Cre,275.0,90.0,0.04,0.450686365837,False,200.0,0.0
1556,662273518,Slc17a7-IRES2-Cre,275.0,0.0,0.04,0.826662916493,True,200.0,0.0
1557,662273592,Slc17a7-IRES2-Cre,275.0,0.0,0.04,0.576498146104,False,200.0,0.5
1558,662271391,Slc17a7-IRES2-Cre,275.0,150.0,0.04,0.737152306221,False,200.0,0.25
1559,662274005,Slc17a7-IRES2-Cre,275.0,30.0,0.04,0.497430688206,True,200.0,0.5
1560,662273991,Slc17a7-IRES2-Cre,275.0,60.0,0.04,0.722790400047,True,200.0,0.5
1561,662271921,Slc17a7-IRES2-Cre,275.0,0.0,0.08,0.80924133619,True,200.0,0.5
1562,662274609,Slc17a7-IRES2-Cre,275.0,0.0,0.02,0.691286452934,False,200.0,0.5
1563,662272773,Slc17a7-IRES2-Cre,275.0,120.0,0.04,0.465570599134,False,200.0,0.0
1564,662274079,Slc17a7-IRES2-Cre,275.0,90.0,0.16,0.189379974922,False,200.0,0.5
1567,662273366,Slc17a7-IRES2-Cre,275.0,60.0,0.04,0.353154092064,False,200.0,0.5
1568,662277075,Slc17a7-IRES2-Cre,275.0,30.0,0.02,0.490501495938,False,200.0,0.25
1574,662270674,Slc17a7-IRES2-Cre,275.0,150.0,0.02,0.16069620697,False,200.0,0.25
1575,662274774,Slc17a7-IRES2-Cre,275.0,0.0,0.02,0.244549181024,False,200.0,0.5
1576,662270702,Slc17a7-IRES2-Cre,275.0,30.0,0.02,0.570613161736,False,200.0,0.0
1577,662270629,Slc17a7-IRES2-Cre,275.0,150.0,0.02,0.479662079051,False,200.0,0.0
1578,662274977,Slc17a7-IRES2-Cre,275.0,120.0,0.04,0.358027435952,False,200.0,0.25
1579,662276592,Slc17a7-IRES2-Cre,275.0,60.0,0.02,0.272743500765,False,200.0,0.0
1581,662273245,Slc17a7-IRES2-Cre,275.0,30.0,0.02,0.373004444297,True,200.0,0.25
1583,662273263,Slc17a7-IRES2-Cre,275.0,120.0,0.32,0.258196157324,False,200.0,0.75
1584,662271987,Slc17a7-IRES2-Cre,275.0,30.0,0.32,1.0,False,200.0,0.25
1586,662273015,Slc17a7-IRES2-Cre,275.0,30.0,0.08,0.821347923331,False,200.0,0.5
1587,662273043,Slc17a7-IRES2-Cre,275.0,150.0,0.02,0.347051806352,False,200.0,0.25
1588,662270537,Slc17a7-IRES2-Cre,275.0,0.0,0.08,0.412255844478,False,200.0,0.5
1589,662277244,Slc17a7-IRES2-Cre,275.0,60.0,0.02,0.518196477311,False,200.0,0.25
1590,662273030,Slc17a7-IRES2-Cre,275.0,30.0,0.16,0.663405735615,False,200.0,0.25
1591,662277286,Slc17a7-IRES2-Cre,275.0,120.0,0.02,0.549258182664,False,200.0,0.75
1593,662272755,Slc17a7-IRES2-Cre,275.0,0.0,0.04,0.341529258249,False,200.0,0.25
1594,662271158,Slc17a7-IRES2-Cre,275.0,30.0,0.02,0.44437509842,False,200.0,0.75
1597,662272344,Slc17a7-IRES2-Cre,275.0,60.0,0.02,0.522047847317,False,200.0,0.5
1598,662272359,Slc17a7-IRES2-Cre,275.0,60.0,0.04,0.643345232303,False,200.0,0.5
1599,662271147,Slc17a7-IRES2-Cre,275.0,120.0,0.02,0.643177893314,False,200.0,0.5
1600,662270450,Slc17a7-IRES2-Cre,275.0,90.0,0.16,0.337461999964,False,200.0,0.75
1601,662271174,Slc17a7-IRES2-Cre,275.0,90.0,0.16,0.588000895402,False,200.0,0.5
1602,662270356,Slc17a7-IRES2-Cre,275.0,120.0,0.02,0.494260535319,False,200.0,0.5
1603,662273079,Slc17a7-IRES2-Cre,275.0,120.0,0.04,0.809431986934,True,200.0,0.25
1604,662275296,Slc17a7-IRES2-Cre,275.0,0.0,0.32,0.743327596971,False,200.0,0.0
1605,662276524,Slc17a7-IRES2-Cre,275.0,0.0,0.02,0.482503067822,False,200.0,0.25
1606,662275754,Slc17a7-IRES2-Cre,275.0,30.0,0.02,0.544761351574,True,200.0,0.5
1608,662270865,Slc17a7-IRES2-Cre,275.0,0.0,0.08,0.37517009398,False,200.0,0.5
1609,662270880,Slc17a7-IRES2-Cre,275.0,90.0,0.02,0.847162258795,False,200.0,0.75
1611,662275279,Slc17a7-IRES2-Cre,275.0,30.0,0.04,0.318004213383,False,200.0,0.5
1612,662275265,Slc17a7-IRES2-Cre,275.0,150.0,0.02,0.614591844274,True,200.0,0.0
1613,662276078,Slc17a7-IRES2-Cre,275.0,120.0,0.04,0.334703859517,False,200.0,0.75
1615,662271945,Slc17a7-IRES2-Cre,275.0,30.0,0.08,0.530888239822,False,200.0,0.25
1616,662271966,Slc17a7-IRES2-Cre,275.0,150.0,0.16,0.25122233607,False,200.0,0.0
1617,662271900,Slc17a7-IRES2-Cre,275.0,120.0,0.02,0.763167218742,True,200.0,0.25
1619,662274179,Slc17a7-IRES2-Cre,275.0,0.0,0.02,0.69934776963,True,200.0,0.0
1620,662272504,Slc17a7-IRES2-Cre,275.0,90.0,0.02,0.689975963311,False,200.0,0.75
1621,662271286,Slc17a7-IRES2-Cre,275.0,30.0,0.32,0.883792434167,False,200.0,0.75
1622,662277150,Slc17a7-IRES2-Cre,275.0,90.0,0.02,0.836516290905,False,200.0,0.0
1624,662276925,Slc17a7-IRES2-Cre,275.0,0.0,0.02,0.76586783339,False,200.0,0.75
1626,662273220,Slc17a7-IRES2-Cre,275.0,0.0,0.02,0.601378208704,False,200.0,0.0
1627,662274844,Slc17a7-IRES2-Cre,275.0,0.0,0.02,0.605067697234,False,200.0,0.5
1628,662277081,Slc17a7-IRES2-Cre,275.0,0.0,0.02,0.612039711136,False,200.0,0.0
1629,662277100,Slc17a7-IRES2-Cre,275.0,120.0,0.04,0.629611868735,False,200.0,0.75
1630,662271518,Slc17a7-IRES2-Cre,275.0,150.0,0.02,0.573281738664,False,200.0,0.0
1631,662272697,Slc17a7-IRES2-Cre,275.0,30.0,0.04,0.239214259111,False,200.0,0.0
1632,662276665,Slc17a7-IRES2-Cre,275.0,60.0,0.08,0.651854364632,False,200.0,0.25
1634,662273887,Slc17a7-IRES2-Cre,275.0,90.0,0.08,0.633791412073,False,200.0,0.25
1635,662275170,Slc17a7-IRES2-Cre,275.0,0.0,0.02,0.296611031016,False,200.0,0.5
1636,662276651,Slc17a7-IRES2-Cre,275.0,120.0,0.16,0.395914027152,True,200.0,0.5
1639,662276628,Slc17a7-IRES2-Cre,275.0,30.0,0.02,0.63909779416,False,200.0,0.25
1640,662275795,Slc17a7-IRES2-Cre,275.0,0.0,0.16,0.456643995532,False,200.0,0.5
1642,662276552,Slc17a7-IRES2-Cre,275.0,0.0,0.04,0.52190898072,False,200.0,0.75
1643,662275043,Slc17a7-IRES2-Cre,275.0,60.0,0.02,0.671752025169,True,200.0,0.25
1645,662274900,Slc17a7-IRES2-Cre,275.0,90.0,0.08,0.733523092211,False,200.0,0.75
1646,662274485,Slc17a7-IRES2-Cre,275.0,90.0,0.16,0.620067397022,True,200.0,0.0
1647,662276219,Slc17a7-IRES2-Cre,275.0,60.0,0.02,0.19367886927,False,200.0,0.0
1648,662271077,Slc17a7-IRES2-Cre,275.0,90.0,0.08,0.581680830307,False,200.0,0.25
1649,662272882,Slc17a7-IRES2-Cre,275.0,120.0,0.02,0.0941130189479,False,200.0,0.0
1653,662274040,Slc17a7-IRES2-Cre,275.0,120.0,0.32,0.27696559201,False,200.0,0.25
1654,662272741,Slc17a7-IRES2-Cre,275.0,150.0,0.02,0.652984104054,False,200.0,0.25
1656,662272997,Slc17a7-IRES2-Cre,275.0,0.0,0.08,0.820201321485,True,200.0,0.5
1657,662276456,Slc17a7-IRES2-Cre,275.0,150.0,0.02,0.639749752258,False,200.0,0.25
1658,662270507,Slc17a7-IRES2-Cre,275.0,0.0,0.02,0.693682835987,False,200.0,0.5
1659,662277230,Slc17a7-IRES2-Cre,275.0,30.0,0.16,0.563973426791,False,200.0,0.0
1660,662276475,Slc17a7-IRES2-Cre,275.0,120.0,0.32,0.332000086299,False,200.0,0.25
1663,662275107,Slc17a7-IRES2-Cre,275.0,120.0,0.02,0.727519635941,True,200.0,0.25
1666,662274022,Slc17a7-IRES2-Cre,275.0,120.0,0.02,0.459400331701,False,200.0,0.5
1667,662271880,Slc17a7-IRES2-Cre,275.0,60.0,0.08,0.630685141808,True,200.0,0.0
1672,662270590,Slc17a7-IRES2-Cre,275.0,30.0,0.02,0.237802853972,False,200.0,0.5
1673,662270911,Slc17a7-IRES2-Cre,275.0,30.0,0.02,0.612562048876,False,200.0,0.5
1674,662272727,Slc17a7-IRES2-Cre,275.0,90.0,0.32,0.172383623545,False,200.0,0.5
1675,662272420,Slc17a7-IRES2-Cre,275.0,0.0,0.08,0.727674946576,False,200.0,0.75
1676,662270436,Slc17a7-IRES2-Cre,275.0,0.0,0.02,0.587897842208,False,200.0,0.5
1677,662272370,Slc17a7-IRES2-Cre,275.0,150.0,0.02,0.509300681452,False,200.0,0.25
1679,662272393,Slc17a7-IRES2-Cre,275.0,150.0,0.02,0.364094984534,False,200.0,0.5
1680,662270774,Slc17a7-IRES2-Cre,275.0,0.0,0.04,0.726356518206,True,200.0,0.5
1682,662270791,Slc17a7-IRES2-Cre,275.0,150.0,0.04,0.63646157051,False,200.0,0.75
1685,662270928,Slc17a7-IRES2-Cre,275.0,150.0,0.08,0.762076886674,False,200.0,0.0
1686,662275228,Slc17a7-IRES2-Cre,275.0,0.0,0.04,0.354262460794,True,200.0,0.75
1687,662270578,Slc17a7-IRES2-Cre,275.0,0.0,0.02,0.766917610926,True,200.0,0.25
1688,662275781,Slc17a7-IRES2-Cre,275.0,60.0,0.04,0.392462985314,False,200.0,0.5
1690,662275969,Slc17a7-IRES2-Cre,275.0,150.0,0.04,0.357303170565,False,200.0,0.0
1691,662270719,Slc17a7-IRES2-Cre,275.0,0.0,0.02,0.500724861659,False,200.0,0.0
1692,662276610,Slc17a7-IRES2-Cre,275.0,150.0,0.32,0.617820898126,False,200.0,0.0
1693,662275981,Slc17a7-IRES2-Cre,275.0,120.0,0.02,0.65054125866,True,200.0,0.5
1694,662270611,Slc17a7-IRES2-Cre,275.0,30.0,0.04,0.626150522664,False,200.0,0.25
1695,662276579,Slc17a7-IRES2-Cre,275.0,150.0,0.04,0.731465820536,False,200.0,0.0
1697,662271471,Slc17a7-IRES2-Cre,275.0,0.0,0.04,0.84138538674,False,200.0,0.5
1698,662270960,Slc17a7-IRES2-Cre,275.0,0.0,0.02,0.681802936251,True,200.0,0.0
1699,662275356,Slc17a7-IRES2-Cre,275.0,90.0,0.04,0.602945571412,False,200.0,0.75
1701,662275247,Slc17a7-IRES2-Cre,275.0,0.0,0.04,0.592111758548,False,200.0,0.25
1702,662270943,Slc17a7-IRES2-Cre,275.0,120.0,0.02,0.545014132661,False,200.0,0.25
